,Age,Purchase_Amount,Average_Spending_Per_Purchase,Purchase_Frequency_Per_Month,Brand_Affinity_Score,Product_Category_Books,Product_Category_Clothing,Product_Category_Electronics,Gender_Female,Gender_Male,Gender_Other,Income_Level_High,Income_Level_Low,Income_Level_Medium,Product_Category_Preferences_High,Product_Category_Preferences_Low,Product_Category_Preferences_Medium
0,-0.528972777884211,-0.4164519001269399,0.26948247568514566,-1.2634415434927944,-1.227350213357582,-0.6572670690061994,1.4705591350269827,-0.7864126437773922,1.437034617937468,-0.6694923933286465,-0.7569246816149947,-0.6941095586938698,-0.6888138935163498,1.353616814690427,-0.6782570504074441,1.3470209385176726,-0.7011894655987543
1,-1.3570347581891944,0.49531608052638804,0.9462673416984968,-1.2634415434927944,-1.5890910331298724,1.5214515486254614,-0.6800134562297976,-0.7864126437773922,-0.6958774600957557,1.4936689497368358,-0.7569246816149947,1.4406947541274822,-0.6888138935163498,-0.7387615085357082,-0.6782570504074441,1.3470209385176726,-0.7011894655987543
2,0.40949746646143653,-0.38727532474603343,1.8110480038266676,1.2728638194103674,-1.5890910331298724,-0.6572670690061994,-0.6800134562297976,1.2715970526575961,-0.6958774600957557,-0.6694923933286465,1.3211354105488713,-0.6941095586938698,1.451770949182029,-0.7387615085357082,-0.6782570504074441,1.3470209385176726,-0.7011894655987543
3,-0.6393810419248755,0.08684402519369712,1.6982505261577758,-0.9011122059351998,-0.5038685738130012,-0.6572670690061994,1.4705591350269827,-0.7864126437773922,1.437034617937468,-0.6694923933286465,-0.7569246816149947,-0.6941095586938698,-0.6888138935163498,1.353616814690427,-0.6782570504074441,1.3470209385176726,-0.7011894655987543
4,1.016742918685091,1.3049660473465432,1.2470606154822084,0.5482051442951783,-1.227350213357582,1.5214515486254614,-0.6800134562297976,-0.7864126437773922,-0.6958774600957557,-0.6694923933286465,1.3211354105488713,-0.6941095586938698,-0.6888138935163498,1.353616814690427,1.4743672762402953,-0.7423789574499478,-0.7011894655987543
5,-1.3018306261688621,-1.4084554630777606,-1.1592855747874846,-1.2634415434927944,0.21961306573157965,1.5214515486254614,-0.6800134562297976,-0.7864126437773922,-0.6958774600957557,-0.6694923933286465,1.3211354105488713,1.4406947541274822,-0.6888138935163498,-0.7387615085357082,1.4743672762402953,-0.7423789574499478,-0.7011894655987543
6,-1.3018306261688621,1.3924957734892627,-0.40730239032820553,0.18587580673758378,1.304835525048451,-0.6572670690061994,1.4705591350269827,-0.7864126437773922,1.437034617937468,-0.6694923933286465,-0.7569246816149947,1.4406947541274822,-0.6888138935163498,-0.7387615085357082,-0.6782570504074441,-0.7423789574499478,1.4261480656245848
7,-1.4674430222298587,1.020494437382705,-0.36970323110524156,1.2728638194103674,-1.227350213357582,-0.6572670690061994,1.4705591350269827,-0.7864126437773922,1.437034617937468,-0.6694923933286465,-0.7569246816149947,1.4406947541274822,-0.6888138935163498,-0.7387615085357082,-0.6782570504074441,1.3470209385176726,-0.7011894655987543
8,1.6791925029290775,-1.2115135792566418,0.34468079413107355,-1.2634415434927944,0.58135388550387,1.5214515486254614,-0.6800134562297976,-0.7864126437773922,1.437034617937468,-0.6694923933286465,-0.7569246816149947,1.4406947541274822,-0.6888138935163498,-0.7387615085357082,1.4743672762402953,-0.7423789574499478,-0.7011894655987543
9,-0.36336038182321445,-0.015273988639475608,1.3222589339281363,-0.9011122059351998,-0.8656093935852915,-0.6572670690061994,1.4705591350269827,-0.7864126437773922,1.437034617937468,-0.6694923933286465,-0.7569246816149947,-0.6941095586938698,1.451770949182029,-0.7387615085357082,-0.6782570504074441,-0.7423789574499478,1.4261480656245848
10,0.40949746646143653,-1.1239838531139223,1.7358496853807397,0.18587580673758378,-0.5038685738130012,-0.6572670690061994,1.4705591350269827,-0.7864126437773922,-0.6958774600957557,1.4936689497368358,-0.7569246816149947,-0.6941095586938698,-0.6888138935163498,1.353616814690427,1.4743672762402953,-0.7423789574499478,-0.7011894655987543
11,0.1886809383801077,0.8381408412520394,1.585453048488884,1.2728638194103674,1.6665763448207414,-0.6572670690061994,1.4705591350269827,-0.7864126437773922,-0.6958774600957557,1.4936689497368358,-0.7569246816149947,-0.6941095586938698,1.451770949182029,-0.7387615085357082,-0.6782570504074441,-0.7423789574499478,1.4261480656245848
12,-0.5841769099045433,-1.014571695435523,-1.0840872563415567,-0.17645353082001075,0.58135388550387,-0.6572670690061994,1.4705591350269827,-0.7864126437773922,-0.6958774600957557,-0.6694923933286465,1.3211354105488713,-0.6941095586938698,-0.6888138935163498,1.353616814690427,1.4743672762402953,-0.7423789574499478,-0.7011894655987543
13,-1.4674430222298587,-0.8249239554596308,-1.2720830524563764,-1.2634415434927944,-0.8656093935852915,1.5214515486254614,-0.6800134562297976,-0.7864126437773922,-0.6958774600957557,-0.6694923933286465,1.3211354105488713,-0.6941095586938698,-0.6888138935163498,1.353616814690427,-0.6782570504074441,-0.7423789574499478,1.4261480656245848
14,0.2438850704004399,0.15978546364596335,-1.2720830524563764,1.6351931569679619,-0.8656093935852915,-0.6572670690061994,-0.6800134562297976,1.2715970526575961,-0.6958774600957557,1.4936689497368358,-0.7569246816149947,1.4406947541274822,-0.6888138935163498,-0.7387615085357082,-0.6782570504074441,-0.7423789574499478,1.4261480656245848
15,-1.522647154250191,-0.06633299555606198,-0.9712897786726647,0.9105344818527729,-0.14212775404071076,-0.6572670690061994,-0.6800134562297976,1.2715970526575961,-0.6958774600957557,1.4936689497368358,-0.7569246816149947,1.4406947541274822,-0.6888138935163498,-0.7387615085357082,-0.6782570504074441,-0.7423789574499478,1.4261480656245848
16,0.40949746646143653,2.0731203691260087e-16,-0.1065091165444939,1.2728638194103674,-1.5890910331298724,1.5214515486254614,-0.6800134562297976,-0.7864126437773922,-0.6958774600957557,1.4936689497368358,-0.7569246816149947,-0.6941095586938698,-0.6888138935163498,1.353616814690427,1.4743672762402953,-0.7423789574499478,-0.7011894655987543
17,1.292763578786752,0.8746115604781725,-1.4600788485711962,-1.2634415434927944,0.9430947052761605,-0.6572670690061994,-0.6800134562297976,1.2715970526575961,1.437034617937468,-0.6694923933286465,-0.7569246816149947,1.4406947541274822,-0.6888138935163498,-0.7387615085357082,1.4743672762402953,-0.7423789574499478,-0.7011894655987543
18,-1.2466264941485299,-0.43833433166261976,0.9086681824755328,-1.6257708810503888,-0.14212775404071076,1.5214515486254614,-0.6800134562297976,-0.7864126437773922,1.437034617937468,-0.6694923933286465,-0.7569246816149947,-0.6941095586938698,-0.6888138935163498,1.353616814690427,1.4743672762402953,-0.7423789574499478,-0.7011894655987543
19,0.795926390603762,0.2546093336339095,-0.8584923010037729,-0.17645353082001075,0.58135388550387,-0.6572670690061994,1.4705591350269827,-0.7864126437773922,-0.6958774600957557,-0.6694923933286465,1.3211354105488713,-0.6941095586938698,-0.6888138935163498,1.353616814690427,-0.6782570504074441,-0.7423789574499478,1.4261480656245848
20,0.7407222585834299,1.5894376573103817,-1.6856738039089798,-1.2634415434927944,1.304835525048451,1.5214515486254614,-0.6800134562297976,-0.7864126437773922,-0.6958774600957557,1.4936689497368358,-0.7569246816149947,-0.6941095586938698,1.451770949182029,-0.7387615085357082,1.4743672762402953,-0.7423789574499478,-0.7011894655987543
21,-1.6882595503111877,1.7134381026792342,-0.5200998679970974,-3.2181309844289757e-16,-0.14212775404071076,-0.6572670690061994,-0.6800134562297976,1.2715970526575961,-0.6958774600957557,1.4936689497368358,-0.7569246816149947,-0.6941095586938698,-0.6888138935163498,1.353616814690427,-0.6782570504074441,1.3470209385176726,-0.7011894655987543
22,-0.1977479857622178,0.2035503267173231,0.2318833164621817,0.9105344818527729,-0.14212775404071076,-0.6572670690061994,1.4705591350269827,-0.7864126437773922,-0.6958774600957557,1.4936689497368358,-0.7569246816149947,1.4406947541274822,-0.6888138935163498,-0.7387615085357082,-0.6782570504074441,1.3470209385176726,-0.7011894655987543
23,0.5751098625224332,-0.8395122431500841,-0.1065091165444939,0.5482051442951783,-0.8656093935852915,1.5214515486254614,-0.6800134562297976,-0.7864126437773922,-0.6958774600957557,-0.6694923933286465,1.3211354105488713,1.4406947541274822,-0.6888138935163498,-0.7387615085357082,-0.6782570504074441,1.3470209385176726,-0.7011894655987543
24,-0.5841769099045433,-0.8395122431500841,-2.671580945656441e-16,-1.2634415434927944,1.304835525048451,-0.6572670690061994,1.4705591350269827,-0.7864126437773922,1.437034617937468,-0.6694923933286465,-0.7569246816149947,-0.6941095586938698,1.451770949182029,-0.7387615085357082,1.4743672762402953,-0.7423789574499478,-0.7011894655987543
25,-1.3018306261688621,0.050373305967564,-0.40730239032820553,1.6351931569679619,1.6665763448207414,-0.6572670690061994,-0.6800134562297976,1.2715970526575961,-0.6958774600957557,-0.6694923933286465,1.3211354105488713,-0.6941095586938698,1.451770949182029,-0.7387615085357082,-0.6782570504074441,1.3470209385176726,-0.7011894655987543
